name,address,lat,lon
FIRST UNITED METHODIST CHURCH (REDLANDS),1 E OLIVE AVE  REDLANDS 92373,34.05404,-117.18075
FIRE STATION #263 (REDLANDS),10 W PENNSYLVANIA AVE  REDLANDS 92374,34.07392,-117.18286
COOLEY RANCH ELEMENTARY SCHOOL,1000 S COOLEY DR  COLTON 92324,34.05193,-117.29253
COPE MIDDLE SCHOOL,1000 W CYPRESS AVE  REDLANDS 92373,34.04162,-117.1877
RANCHO CUCAMONGA MIDDLE SCHOOL,10022 FERON BLVD  RANCHO CUCAMONGA 91730,34.09451,-117.58719
HERMOSA SCHOOL,10133 WILSON AVE  RANCHO CUCAMONGA 91737,34.14995,-117.58343
JOSHUA CIRCLE SCHOOL,10140 8TH AVE  HESPERIA 92345,34.43504,-117.31721
OUR LADY OF LOURDES CATHOLIC CHURCH,10191 CENTRAL AVE  MONTCLAIR 91763,34.06969,-117.68881
WATER OF LIFE COMMUNITY CHURCH (UPLAND),1020 W 8TH ST  UPLAND 91786,34.09215,-117.66624
LEHIGH ELEMENTARY SCHOOL,10200 LEHIGH AVE  MONTCLAIR 91763,34.06774,-117.70927
DEER CANYON SCHOOL,10225 HAMILTON ST  RANCHO CUCAMONGA 91701,34.13019,-117.58113
FRIENDSHIP MISSIONARY BAPTIST CHURCH,1023 S SULTANA AVE  ONTARIO 91761,34.05272,-117.64564
ONTARIO MASONIC LODGE,1025 N VINE AVE  ONTARIO 91762,34.07677,-117.65647
DONA MERCED ELEMENTARY,10333 PALO ALTO ST  RANCHO CUCAMONGA 91730,34.11728,-117.57973
BALDY MESA ELEMENTARY SCHOOL,10376 BALDY MESA RD  PHELAN 92371,34.43881,-117.45201
CUCAMONGA VALLEY WD (FRONTIER PROJECT BUILDING),10435 ASHFORD ST  RANCHO CUCAMONGA 91730,34.1113,-117.57882
PEPPER TREE ELEMENTARY SCHOOL,1045 W 18TH ST  UPLAND 91784,34.129,-117.66681
HIGH DESERT BAPTIST CHURCH,10484 JOHNSON RD  PHELAN 92371,34.44058,-117.5556
FIRE STATION #7 (LV),10575 DIDO AVE  LUCERNE VALLEY 92356,34.44528,-116.84764
MAPLE ELEMENTARY SCHOOL (HESPERIA),10616 MAPLE AVE  HESPERIA 92345,34.4434,-117.34769
SYCAMORE ELEMENTARY SCHOOL,1075 W 13TH ST  UPLAND 91786,34.11137,-117.66686
FONTANA ADULT SCHOOL AND LEARNING CENTER,10755 OLEANDER AVE  FONTANA 92337,34.05851,-117.44798
RUTH MUSSER MIDDLE SCHOOL,10789 TERRA VISTA PKWY  RANCHO CUCAMONGA 91730,34.11546,-117.56903
UNIFIED BAPTIST CHURCH,1094 E BASE LINE ST  SAN BERNARDINO 92410,34.12163,-117.26346
VICTORIA GROVES SCHOOL,10950 EMERSON ST  RANCHO CUCAMONGA 91701,34.12867,-117.566
FIRST CHRISTIAN CHURCH (ONTARIO),110 N VINE AVE  ONTARIO 91762,34.06388,-117.65563
FIRE STATION #213 (COLTON),1100 S LA CADENA DR  COLTON 92324,34.0524,-117.32993
RIDGEVIEW ELEMENTARY,11021 SUNNYSIDE DR  YUCAIPA 92399,34.05171,-117.04039
SANDALS CHURCH (LAKE ARROWHEAD),1103 N STATE HIGHWAY 173  LAKE ARROWHEAD 92352,34.2696,-117.16871
COVINGTON PARK COMMUNITY BUILDING,11165 VALE DR  MORONGO VALLEY 92256,34.04981,-116.57301
GOLDY S LEWIS COMMUNITY CENTER,11200 BASELINE RD  RANCHO CUCAMONGA 91701,34.12383,-117.56499
VICTOR VALLEY CHRISTIAN CHURCH,11223 11TH AVE  HESPERIA 92345,34.45455,-117.32016
INLAND LIGHTHOUSE CHURCH,1123 S CACTUS AVE  RIALTO 92376,34.08117,-117.3817
CUCAMONGA CHRISTIAN FELLOWSHIP,11376 5TH ST  RANCHO CUCAMONGA 91730,34.08142,-117.55665
